timestamp_iso,timestamp_unix,depth_m,pitch_deg,roll_deg,yaw_deg,pwm_dkiri,pwm_tkiri,pwm_bkiri,pwm_dkanan,pwm_tkanan,pwm_bkanan,servo_tilt_arm,servo_gripper,mode,qr_data,surge_est
2026-08-10T10:24:47.282,1786332287.282406,0.0,0.0,0.0,0.0,1500,1500,1500,1500,1500,1500,180,180,UNKNOWN,,0.0
2026-08-10T10:24:47.782,1786332287.782543,0.0,0.0,0.0,0.0,1500,1500,1500,1500,1500,1500,180,180,UNKNOWN,,0.0
2026-08-10T10:24:48.282,1786332288.282407,0.0,0.0,0.0,0.0,1500,1500,1500,1500,1500,1500,180,180,UNKNOWN,,0.0
2026-08-10T10:24:48.782,1786332288.782511,0.0,0.0,0.0,0.0,1500,1500,1500,1500,1500,1500,180,180,UNKNOWN,,0.0
2026-08-10T10:24:49.282,1786332289.282404,0.08100000023841858,4.8,-15.5,296.7,1500,1500,1500,1500,1500,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:49.782,1786332289.78239,0.07400000095367432,4.4,-15.1,296.8,1500,1500,1500,1500,1500,1500,90,90,FAILSAFE (Terputus!),,0.0
2026-08-10T10:24:50.282,1786332290.282399,0.07699999958276749,4.4,-14.9,296.6,1500,1500,1500,1500,1500,1500,90,90,FAILSAFE (Terputus!),,0.0
2026-08-10T10:24:50.782,1786332290.78243,0.07699999958276749,4.6,-14.7,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:51.282,1786332291.282492,0.07599999755620956,4.6,-14.6,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:51.782,1786332291.782406,0.07699999958276749,4.6,-14.6,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:52.282,1786332292.282485,0.07800000160932541,4.1,-14.7,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:52.782,1786332292.782458,0.07800000160932541,4.5,-13.8,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:53.282,1786332293.282356,0.07999999821186066,4.8,-15.1,296.3,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:53.782,1786332293.782415,0.07699999958276749,4.4,-15.3,296.4,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:54.282,1786332294.282408,0.0729999989271164,4.5,-16.0,296.4,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:54.782,1786332294.782417,0.07699999958276749,4.2,-15.3,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:55.282,1786332295.282537,0.07599999755620956,4.5,-15.1,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:55.782,1786332295.782734,0.07800000160932541,4.1,-15.0,296.6,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:56.282,1786332296.282447,0.08299999684095383,4.2,-14.9,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:56.782,1786332296.782532,0.08100000023841858,4.4,-14.5,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:57.282,1786332297.282481,0.07699999958276749,4.1,-15.2,297.3,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:57.782,1786332297.782495,0.07599999755620956,4.3,-14.5,298.0,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:58.282,1786332298.28244,0.08399999886751175,4.3,-14.6,297.6,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:58.782,1786332298.782473,0.06800000369548798,4.3,-14.3,297.2,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:59.282,1786332299.282389,0.07999999821186066,4.3,-14.6,297.1,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:24:59.782,1786332299.782462,0.07400000095367432,4.6,-15.0,296.8,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:00.282,1786332300.2824,0.07800000160932541,4.6,-14.1,296.8,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:00.782,1786332300.782434,0.07500000298023224,4.4,-14.8,296.7,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:01.282,1786332301.282371,0.07500000298023224,4.2,-14.4,296.6,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:01.782,1786332301.782414,0.07599999755620956,4.3,-14.3,296.6,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:02.282,1786332302.282412,0.07199999690055847,4.2,-14.3,296.6,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:02.782,1786332302.782553,0.07999999821186066,4.0,-14.7,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:03.282,1786332303.282397,0.07599999755620956,4.1,-14.5,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:03.782,1786332303.782458,0.07800000160932541,4.1,-14.3,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:04.282,1786332304.282544,0.0729999989271164,4.2,-14.5,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:04.782,1786332304.782432,0.07400000095367432,4.7,-14.2,296.8,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:05.282,1786332305.282431,0.07000000029802322,4.4,-14.1,296.8,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:05.782,1786332305.782535,0.07999999821186066,4.5,-14.9,296.6,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:06.282,1786332306.282424,0.0729999989271164,4.4,-13.2,296.7,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:06.782,1786332306.782612,0.07699999958276749,3.6,-13.2,296.6,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:07.282,1786332307.282422,0.07599999755620956,3.9,-13.5,296.6,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:07.782,1786332307.782462,0.07400000095367432,4.3,-14.0,296.7,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:08.282,1786332308.282582,0.0729999989271164,2.4,-14.3,296.4,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:08.782,1786332308.782385,0.07999999821186066,3.0,-14.4,296.2,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:09.282,1786332309.282432,0.07999999821186066,3.2,-14.2,296.1,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:09.782,1786332309.782419,0.07699999958276749,3.9,-14.4,296.0,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:10.282,1786332310.282425,0.07800000160932541,3.8,-13.9,296.2,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:10.782,1786332310.782447,0.07400000095367432,4.0,-14.3,296.3,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:11.282,1786332311.282428,0.07999999821186066,3.9,-14.4,296.3,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:11.782,1786332311.782411,0.07699999958276749,4.0,-14.6,296.4,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:12.282,1786332312.282431,0.07699999958276749,4.0,-14.2,296.4,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:12.782,1786332312.782443,0.07100000232458115,4.0,-14.1,296.4,1500,1517,1500,1500,1517,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:13.282,1786332313.282388,0.07800000160932541,4.4,-14.1,296.4,1500,1599,1500,1500,1599,1500,180,180,MANUAL (Remote),,99.0
2026-08-10T10:25:13.782,1786332313.782397,0.0729999989271164,4.0,-13.9,296.5,1500,1539,1500,1500,1539,1500,180,180,MANUAL (Remote),,39.0
2026-08-10T10:25:14.282,1786332314.282385,0.07599999755620956,4.1,-14.1,296.6,1500,1518,1500,1500,1518,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:14.782,1786332314.782443,0.07699999958276749,4.2,-14.0,296.6,1500,1588,1500,1500,1588,1500,180,180,MANUAL (Remote),,88.0
2026-08-10T10:25:15.282,1786332315.282379,0.07599999755620956,4.2,-13.2,296.7,1500,1504,1500,1500,1504,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:15.782,1786332315.782392,0.07999999821186066,4.5,-13.9,296.8,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:16.282,1786332316.282528,0.07800000160932541,4.1,-14.0,296.8,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:16.782,1786332316.782386,0.07400000095367432,4.2,-13.8,296.8,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:17.282,1786332317.28237,0.07500000298023224,4.2,-14.0,296.8,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:17.782,1786332317.782391,0.07800000160932541,4.4,-13.4,296.9,1500,1509,1500,1500,1509,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:18.282,1786332318.282431,0.07699999958276749,4.4,-13.4,296.8,1500,1580,1500,1500,1580,1500,180,180,MANUAL (Remote),,80.0
2026-08-10T10:25:18.782,1786332318.782484,0.07500000298023224,3.8,-13.5,296.9,1500,1625,1500,1500,1625,1500,180,180,MANUAL (Remote),,125.0
2026-08-10T10:25:19.282,1786332319.282392,0.07800000160932541,3.6,-13.5,297.0,1500,1621,1500,1500,1621,1500,180,180,MANUAL (Remote),,121.0
2026-08-10T10:25:19.782,1786332319.782423,0.07500000298023224,4.2,-13.4,297.5,1500,1621,1500,1500,1621,1500,180,180,MANUAL (Remote),,121.0
2026-08-10T10:25:20.282,1786332320.282372,0.07900000363588333,4.3,-13.2,297.3,1500,1621,1500,1500,1621,1500,180,180,MANUAL (Remote),,121.0
2026-08-10T10:25:20.782,1786332320.782444,0.07599999755620956,4.3,-13.4,297.2,1500,1621,1500,1500,1621,1500,180,180,MANUAL (Remote),,121.0
2026-08-10T10:25:21.282,1786332321.282422,0.07900000363588333,4.3,-12.9,297.2,1500,1577,1500,1500,1577,1500,180,180,MANUAL (Remote),,77.0
2026-08-10T10:25:21.782,1786332321.782368,0.07599999755620956,4.5,-14.1,297.0,1500,1531,1500,1500,1531,1500,180,180,MANUAL (Remote),,31.0
2026-08-10T10:25:22.282,1786332322.282423,0.08100000023841858,4.5,-13.9,297.5,1500,1531,1500,1500,1531,1500,180,180,MANUAL (Remote),,31.0
2026-08-10T10:25:22.782,1786332322.782509,0.07900000363588333,4.5,-13.8,297.6,1500,1531,1500,1500,1531,1500,180,180,MANUAL (Remote),,31.0
2026-08-10T10:25:23.282,1786332323.282388,0.07699999958276749,4.2,-13.9,297.4,1500,1531,1500,1500,1531,1500,180,180,MANUAL (Remote),,31.0
2026-08-10T10:25:23.782,1786332323.782389,0.07599999755620956,4.2,-14.0,297.2,1500,1529,1500,1500,1529,1500,180,180,MANUAL (Remote),,29.0
2026-08-10T10:25:24.282,1786332324.282431,0.07999999821186066,4.3,-14.0,297.2,1500,1527,1500,1500,1527,1500,180,180,MANUAL (Remote),,27.0
2026-08-10T10:25:24.782,1786332324.782459,0.07199999690055847,4.1,-13.5,297.2,1500,1522,1500,1500,1522,1500,180,180,MANUAL (Remote),,22.0
2026-08-10T10:25:25.282,1786332325.282376,0.07699999958276749,3.9,-13.7,296.9,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:25.782,1786332325.782431,0.07400000095367432,3.9,-13.8,296.7,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:26.282,1786332326.282398,0.07699999958276749,4.1,-13.9,296.7,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:26.782,1786332326.782425,0.0729999989271164,4.1,-14.3,296.6,1479,1499,1479,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:27.282,1786332327.282376,0.07900000363588333,4.4,-14.4,296.5,1476,1499,1476,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:27.782,1786332327.782388,0.07900000363588333,4.1,-14.5,296.4,1461,1499,1461,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:28.282,1786332328.282437,0.07500000298023224,4.2,-14.3,296.3,1498,1499,1498,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:28.782,1786332328.782466,0.07500000298023224,4.2,-14.3,296.5,1500,1499,1500,1500,1499,1500,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:29.282,1786332329.282407,0.07999999821186066,4.5,-14.4,296.5,1483,1499,1483,1483,1499,1483,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:29.782,1786332329.782402,0.07400000095367432,4.3,-14.2,296.6,1483,1499,1483,1483,1499,1483,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:30.282,1786332330.282436,0.07599999755620956,4.3,-13.7,296.7,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:30.782,1786332330.782478,0.0729999989271164,4.4,-13.5,296.8,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:31.282,1786332331.282439,0.07699999958276749,4.2,-13.9,296.9,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:31.782,1786332331.782429,0.07900000363588333,4.2,-13.9,296.6,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:32.282,1786332332.28242,0.0729999989271164,3.9,-13.6,296.8,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:32.782,1786332332.782452,0.07500000298023224,3.6,-14.4,297.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:33.282,1786332333.282502,0.07999999821186066,3.9,-16.2,297.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:33.782,1786332333.782435,0.07400000095367432,2.0,-14.7,298.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:34.282,1786332334.282378,0.07800000160932541,3.3,-14.1,297.5,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:34.782,1786332334.782438,0.07999999821186066,3.9,-13.8,297.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:35.282,1786332335.282472,0.07400000095367432,4.0,-13.7,297.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:35.782,1786332335.782442,0.07400000095367432,4.4,-15.4,296.1,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:36.282,1786332336.282457,0.07699999958276749,3.8,-15.2,297.4,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:36.782,1786332336.782395,0.07699999958276749,4.1,-14.5,297.4,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:37.282,1786332337.282578,0.07999999821186066,4.1,-14.1,297.2,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:37.782,1786332337.782473,0.07100000232458115,4.2,-14.2,296.7,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:38.282,1786332338.28241,0.07800000160932541,4.0,-14.3,296.8,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:38.782,1786332338.782426,0.07699999958276749,4.3,-14.4,296.7,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:39.282,1786332339.282431,0.07500000298023224,3.9,-13.7,296.6,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:39.782,1786332339.782513,0.07699999958276749,4.0,-13.8,296.5,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:40.282,1786332340.282519,0.07599999755620956,3.9,-14.1,296.3,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:40.782,1786332340.782493,0.07199999690055847,4.0,-13.8,296.3,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:41.282,1786332341.282425,0.0729999989271164,4.0,-14.3,296.2,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:41.782,1786332341.782471,0.07599999755620956,4.5,-14.1,296.3,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:42.282,1786332342.282406,0.07400000095367432,4.0,-13.9,296.6,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:42.782,1786332342.782397,0.07800000160932541,4.0,-13.6,296.3,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:43.282,1786332343.282585,0.07400000095367432,3.9,-14.0,296.4,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:43.782,1786332343.782521,0.07500000298023224,3.5,-14.0,296.4,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:44.282,1786332344.282467,0.07599999755620956,3.7,-13.8,296.3,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:44.782,1786332344.782574,0.07500000298023224,3.9,-13.8,296.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:45.282,1786332345.282396,0.0729999989271164,3.9,-14.0,296.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:45.782,1786332345.782539,0.07199999690055847,3.8,-14.0,296.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:46.282,1786332346.28246,0.07400000095367432,4.0,-13.9,296.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:46.782,1786332346.782462,0.07199999690055847,3.7,-13.9,296.1,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:47.282,1786332347.282643,0.07500000298023224,3.7,-13.8,296.2,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:47.782,1786332347.782353,0.07999999821186066,4.1,-14.5,296.1,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:48.282,1786332348.282501,0.07699999958276749,3.6,-14.4,296.1,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:48.782,1786332348.7824,0.07699999958276749,3.4,-14.1,296.0,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:49.282,1786332349.282359,0.07699999958276749,3.4,-14.1,296.2,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
2026-08-10T10:25:49.782,1786332349.782442,0.07599999755620956,3.5,-13.9,296.4,1480,1499,1480,1480,1499,1480,180,180,MANUAL (Remote),,0.0
